,i=1,i=2,i=3,i=4,i=5,i=6,i=7,i=8,i=9,i=10,i=11,i=12,i=13,i=14,i=15,i=16,i=17,i=18,i=19,i=20,i=21,i=22,i=23,i=24,i=25,i=26,i=27,i=28,i=29,i=30,i=31,i=32,i=33,i=34,i=35,i=36,i=37,i=38,i=39,i=40,i=41,i=42,i=43,i=44,i=45,i=46,i=47,i=48,i=49,i=50,i=51,i=52,i=53,i=54,i=55,i=56,i=57,i=58,i=59,i=60,i=61,i=62,i=63,i=64,i=65,i=66,i=67,i=68,i=69,i=70,i=71,i=72,i=73,i=74,i=75,i=76,i=77,i=78,i=79,i=80,i=81,i=82,i=83,i=84,i=85,i=86,i=87,i=88,i=89,i=90,i=91,i=92,i=93,i=94,i=95,i=96,i=97,i=98,i=99,i=100,i=101,i=102,i=103,i=104,i=105,i=106,i=107,i=108,i=109,i=110
11,3.0,0.75,1.5,0.75,1.5,1.5,1.5,0.75,0.0,0.75,0.0,1.5,0.75,0.0,0.0,0.75,0.75,0.0,0.0,1.5,0.75,0.0,0.0,0.0,2.25,1.5,1.5,1.5,2.25,2.25,0.75,0.0,0.0,0.0,0.75,0.75,0.0,0.75,0.75,0.0,0.75,0.75,1.5,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.5,1.5,0.75,0.0,1.5,1.5,0.75,0.75,0.0,0.75,0.75,0.0,0.75,0.75,0.0,0.75,0.75,0.75,0.75,0.75,0.75,0.0,0.75,1.5,2.25,1.5,0.0,0.75,0.75,1.5,0.75,0.75,0.0,0.75,1.5,1.5,0.75,0.75,0.0,0.75,1.5,0.75,0.0,0.75,0.0,0.75,0.75,0.75,0.0,0.75,0.0,0.75,0.0,0.75,0.0,1.5,1.5,1.5,1.5,0.0
12,2.0769230769230766,1.3846153846153832,1.384615384615385,2.076923076923077,1.3846153846153846,0.6923076923076925,0.0,0.0,0.6923076923076925,0.6923076923076925,1.3846153846153844,1.3846153846153844,0.6923076923076921,0.6923076923076921,0.0,0.6923076923076921,0.6923076923076921,0.0,0.6923076923076925,0.6923076923076925,1.384615384615385,0.6923076923076925,1.3846153846153846,0.0,0.0,1.3846153846153846,0.6923076923076925,0.0,0.6923076923076921,0.6923076923076921,0.6923076923076921,2.076923076923077,2.076923076923077,0.6923076923076923,1.3846153846153844,0.0,0.0,1.384615384615385,2.769230769230769,0.6923076923076923,0.0,0.0,0.0,0.0,0.6923076923076921,0.0,0.6923076923076921,0.6923076923076921,0.0,0.0,0.6923076923076925,0.6923076923076925,0.0,1.3846153846153844,0.6923076923076923,0.6923076923076921,0.6923076923076921,1.3846153846153846,0.6923076923076925,0.6923076923076921,0.6923076923076921,0.0,0.6923076923076921,1.3846153846153846,1.3846153846153846,0.0,0.0,0.0,1.3846153846153846,1.3846153846153846,0.6923076923076923,1.3846153846153844,0.0,0.0,0.0,0.6923076923076921,0.6923076923076921,0.0,0.6923076923076925,0.0,1.3846153846153846,0.6923076923076921,0.0,0.0,0.0,0.0,0.6923076923076921,0.0,1.3846153846153846,1.3846153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.6923076923076923,2.769230769230769,2.076923076923077,0.0,0.6923076923076921,0.0,0.6923076923076921,0.0,0.0,0.0,0.0,0.6923076923076923,0.6923076923076923,0.0
13,1.928571428571427,0.6428571428571441,1.928571428571428,0.0,1.285714285714286,0.0,1.285714285714286,1.9285714285714288,1.2857142857142856,0.6428571428571428,0.0,1.9285714285714284,1.2857142857142856,0.6428571428571428,0.0,0.0,0.0,0.0,0.6428571428571428,0.0,0.0,0.0,0.0,0.6428571428571428,0.0,0.6428571428571428,2.571428571428571,2.571428571428571,0.0,1.2857142857142856,0.6428571428571428,0.6428571428571428,0.0,0.6428571428571428,0.0,0.0,0.6428571428571428,0.0,2.571428571428571,1.9285714285714284,0.6428571428571428,1.9285714285714284,1.2857142857142856,0.0,0.0,0.0,0.0,0.0,0.6428571428571428,1.9285714285714284,1.2857142857142856,0.0,0.6428571428571428,0.6428571428571428,0.0,0.0,0.0,0.6428571428571428,0.6428571428571428,0.0,0.0,0.6428571428571428,0.6428571428571428,0.6428571428571428,0.6428571428571428,0.0,0.6428571428571428,0.6428571428571428,0.0,1.2857142857142856,0.6428571428571428,0.6428571428571428,0.0,0.6428571428571428,1.9285714285714288,1.9285714285714288,0.0,1.2857142857142856,0.0,1.2857142857142856,0.6428571428571428,1.9285714285714284,0.0,1.2857142857142856,0.0,0.6428571428571428,0.6428571428571428,0.6428571428571428,0.6428571428571428,0.0,1.2857142857142856,1.2857142857142856,0.6428571428571428,1.9285714285714284,0.6428571428571423,1.9285714285714288,0.6428571428571428,0.6428571428571428,0.6428571428571428,0.0,0.0,0.0,0.6428571428571428,0.0,0.6428571428571428,0.6428571428571428,0.6428571428571428,0.0,0.0,0.0
14,2.999999999999999,0.5999999999999988,2.4000000000000004,1.2000000000000002,1.2000000000000002,0.0,0.0,0.5999999999999996,0.5999999999999996,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,1.2000000000000002,1.2000000000000002,0.6000000000000001,0.6000000000000001,0.0,0.6000000000000001,0.6000000000000001,0.0,0.6000000000000001,0.6000000000000001,0.0,0.0,0.0,0.6000000000000001,0.6000000000000001,1.2000000000000002,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,1.2000000000000002,0.6000000000000001,1.2000000000000002,0.6000000000000001,1.2000000000000002,0.6000000000000001,0.0,0.0,0.0,0.0,1.2000000000000002,1.2000000000000002,0.0,1.2000000000000002,1.2000000000000002,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.0,0.6000000000000001,1.2000000000000002,0.6000000000000001,0.0,0.6000000000000001,0.0,0.0,0.6000000000000001,0.6000000000000001,1.2000000000000002,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.0,0.6000000000000001,0.0,1.2000000000000002,1.2000000000000002,0.6000000000000001,0.6000000000000001,0.6000000000000001,1.2000000000000002,1.2000000000000002,1.2000000000000002,0.6000000000000001,0.6000000000000001,0.0,0.0,0.6000000000000001,1.2000000000000002,1.2000000000000002,0.6000000000000001,0.0,0.0,0.6000000000000001,0.0,1.2000000000000002,0.6000000000000001,0.0,1.7999999999999998,0.5999999999999996,1.2000000000000002,0.6000000000000001,1.1999999999999997,2.4,0.6000000000000001,0.6000000000000001,0.6000000000000001,1.2000000000000002,0.6000000000000001,0.0
15,1.6875,2.8125,0.0,1.125,0.5625,0.5625,0.5625,0.0,1.125,1.6875,0.0,0.0,0.5625,0.5625,0.5625,1.125,1.125,0.0,0.5625,0.5625,0.5625,1.125,1.125,0.5625,0.5625,0.5625,0.0,0.5625,1.125,1.125,0.5625,0.0,0.0,0.0,1.125,0.5625,0.0,0.0,0.5625,0.0,0.5625,0.5625,0.5625,0.5625,0.0,1.6875,1.6875,0.5625,0.0,0.0,0.5625,0.5625,0.5625,0.5625,0.5625,0.5625,0.5625,0.5625,1.125,0.5625,0.0,0.0,0.0,0.5625,0.5625,0.5625,0.5625,1.125,0.0,0.5625,1.125,0.5625,0.5625,1.6875,0.0,0.5625,0.5625,0.5625,0.5625,0.0,0.5625,0.5625,0.0,1.125,1.125,1.125,1.125,2.8125,1.6875,0.5625,1.125,0.0,0.5625,0.5625,0.5625,0.5625,0.5625,0.0,1.125,0.5625,0.5625,0.5625,1.125,0.5625,0.0,0.0,0.5625,1.125,0.5625,0.0
16,1.5882352941176467,2.647058823529412,1.058823529411765,0.5294117647058827,1.0588235294117654,1.5882352941176476,1.5882352941176476,0.5294117647058827,0.5294117647058827,0.5294117647058827,0.5294117647058827,0.5294117647058818,0.5294117647058818,1.5882352941176467,2.647058823529412,1.0588235294117654,0.5294117647058827,2.1176470588235294,1.058823529411765,0.5294117647058818,0.5294117647058827,1.5882352941176472,0.5294117647058827,0.5294117647058827,1.0588235294117645,1.0588235294117645,0.5294117647058827,0.5294117647058818,1.0588235294117645,0.5294117647058827,1.0588235294117645,1.5882352941176472,0.5294117647058827,0.0,0.5294117647058827,0.5294117647058827,0.0,0.0,0.0,0.5294117647058827,1.0588235294117645,1.0588235294117645,0.0,0.5294117647058827,0.5294117647058818,0.5294117647058827,0.5294117647058827,0.0,1.0588235294117645,1.5882352941176472,1.0588235294117645,0.0,0.5294117647058818,1.5882352941176467,0.5294117647058822,0.5294117647058827,0.5294117647058818,0.0,0.5294117647058818,0.0,0.5294117647058818,1.0588235294117645,0.0,0.0,0.5294117647058827,0.0,1.058823529411765,1.058823529411765,0.0,0.0,1.0588235294117645,1.0588235294117645,0.5294117647058818,0.0,0.0,0.5294117647058818,0.5294117647058827,0.0,1.0588235294117645,0.5294117647058818,0.5294117647058818,0.0,0.5294117647058818,0.0,0.5294117647058827,1.0588235294117645,1.0588235294117645,0.0,0.5294117647058822,1.058823529411765,0.5294117647058827,0.0,1.0588235294117645,0.5294117647058818,1.058823529411765,1.5882352941176467,0.5294117647058818,0.5294117647058827,0.5294117647058827,0.0,1.058823529411765,1.5882352941176467,0.5294117647058818,0.0,0.5294117647058818,1.0588235294117645,0.0,0.0,0.5294117647058827,0.0
17,2.0,1.0,0.5,0.5,1.0,0.0,0.0,0.5,1.0,1.0,1.0,0.5,1.5,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.5,1.0,0.0,0.5,0.0,1.0,1.5,1.5,0.5,1.0,0.0,0.5,1.0,0.5,0.0,0.5,1.0,0.5,1.0,1.0,1.5,0.0,1.0,1.0,0.0,1.0,0.5,1.0,2.0,0.0,1.0,0.5,0.0,0.0,1.0,1.5,1.0,0.0,0.5,0.5,1.5,0.5,1.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,1.0,1.0,0.5,1.5,1.0,0.5,1.0,0.5,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.5,0.0,1.0,0.5,1.0,1.5,1.0,0.0,1.0,1.5,0.0,1.5,1.5,0.0,0.0,1.0,0.0
18,2.3684210526315788,2.368421052631579,0.4736842105263155,0.9473684210526314,1.4210526315789473,0.0,0.4736842105263157,0.9473684210526315,0.4736842105263158,0.4736842105263158,0.4736842105263158,0.9473684210526314,1.4210526315789473,2.3684210526315788,1.4210526315789471,0.0,0.4736842105263157,0.9473684210526314,0.0,0.4736842105263157,0.0,0.4736842105263157,0.0,0.4736842105263158,1.4210526315789473,0.4736842105263157,0.9473684210526315,0.4736842105263158,0.0,0.4736842105263157,0.4736842105263157,0.0,0.4736842105263157,0.9473684210526315,1.8947368421052633,2.3684210526315788,0.47368421052631576,1.4210526315789473,0.9473684210526314,0.9473684210526316,0.9473684210526316,0.4736842105263158,1.8947368421052633,1.4210526315789473,0.0,0.0,0.9473684210526314,1.4210526315789473,1.4210526315789473,0.4736842105263157,1.894736842105263,2.8421052631578947,1.8947368421052633,0.0,1.4210526315789473,0.0,1.894736842105263,0.9473684210526316,0.9473684210526316,0.9473684210526316,0.4736842105263157,0.4736842105263157,0.0,0.4736842105263158,0.4736842105263158,0.0,0.4736842105263157,0.0,0.9473684210526315,0.4736842105263158,0.4736842105263158,0.0,0.0,0.4736842105263158,0.4736842105263157,1.4210526315789473,0.47368421052631576,1.894736842105263,0.4736842105263157,0.4736842105263158,0.4736842105263158,0.4736842105263157,0.4736842105263157,0.9473684210526314,0.4736842105263157,0.0,0.9473684210526315,1.4210526315789473,0.4736842105263157,0.4736842105263157,0.0,0.4736842105263157,0.4736842105263157,0.4736842105263157,0.9473684210526315,1.4210526315789473,1.4210526315789473,0.4736842105263158,0.9473684210526314,1.4210526315789473,0.4736842105263158,0.4736842105263157,0.0,0.4736842105263157,0.0,0.4736842105263158,0.47368421052631576,1.4210526315789473,0.0,0.0
19,2.700000000000002,1.3499999999999988,0.0,1.350000000000001,0.0,0.0,0.44999999999999973,0.0,0.44999999999999973,0.44999999999999973,0.44999999999999973,0.44999999999999973,0.0,0.44999999999999973,0.0,0.9000000000000001,0.9000000000000001,0.4500000000000004,0.9000000000000001,0.44999999999999973,0.4500000000000004,0.9000000000000001,0.0,0.44999999999999973,0.44999999999999973,0.9000000000000001,0.4500000000000004,0.44999999999999973,0.44999999999999973,0.0,0.44999999999999973,1.3499999999999999,0.44999999999999973,0.4500000000000004,0.8999999999999995,0.8999999999999995,0.0,0.0,0.44999999999999973,1.3499999999999999,0.44999999999999973,0.9000000000000001,0.44999999999999973,0.9000000000000001,1.3499999999999999,0.44999999999999973,0.0,0.4500000000000004,0.0,0.4500000000000004,0.0,0.44999999999999973,0.44999999999999973,0.4500000000000004,1.3499999999999999,0.0,0.44999999999999973,0.44999999999999973,0.4500000000000004,0.9000000000000001,0.44999999999999973,0.0,0.44999999999999973,0.9000000000000001,0.8999999999999998,1.35,0.44999999999999973,1.3499999999999999,1.7999999999999996,1.3499999999999999,1.3499999999999999,0.8999999999999995,0.0,0.0,0.44999999999999973,1.3499999999999999,0.44999999999999973,0.9000000000000001,0.9000000000000001,0.4500000000000004,0.44999999999999973,0.44999999999999973,0.0,0.0,0.44999999999999973,1.3499999999999999,0.9000000000000001,0.0,0.0,0.4500000000000004,0.9000000000000001,0.9000000000000001,0.4500000000000004,0.8999999999999995,0.8999999999999995,0.0,0.9000000000000001,0.9000000000000001,0.4500000000000004,0.4500000000000004,1.35,1.7999999999999998,0.9000000000000001,0.4500000000000004,0.0,0.8999999999999995,0.44999999999999973,0.44999999999999973,0.0,0.0
20,1.2857142857142865,1.7142857142857153,0.8571428571428577,2.571428571428571,0.857142857142857,0.42857142857142816,0.42857142857142816,0.857142857142857,0.857142857142857,0.857142857142857,1.2857142857142856,0.8571428571428568,0.0,0.0,0.0,0.8571428571428577,1.7142857142857144,0.4285714285714286,0.4285714285714286,0.0,1.2857142857142856,0.4285714285714288,0.8571428571428568,0.8571428571428568,0.8571428571428568,0.4285714285714286,0.4285714285714286,0.4285714285714286,0.4285714285714286,0.8571428571428568,0.8571428571428568,0.0,0.8571428571428568,0.4285714285714288,1.714285714285714,0.8571428571428571,0.0,0.8571428571428571,0.4285714285714285,0.8571428571428568,0.4285714285714288,0.857142857142857,0.0,0.857142857142857,0.857142857142857,0.0,0.0,0.4285714285714286,0.8571428571428568,1.2857142857142851,0.8571428571428571,0.4285714285714286,0.0,0.4285714285714285,0.0,0.0,0.8571428571428571,0.4285714285714286,0.4285714285714286,0.0,0.42857142857142816,0.42857142857142816,0.42857142857142816,0.8571428571428568,0.8571428571428568,0.4285714285714288,0.857142857142857,0.0,0.42857142857142816,0.0,0.42857142857142816,0.4285714285714286,0.4285714285714286,0.0,0.4285714285714286,0.0,1.2857142857142856,1.714285714285714,0.8571428571428571,0.0,0.0,0.8571428571428571,0.0,1.714285714285714,1.2857142857142856,0.4285714285714285,1.2857142857142851,1.2857142857142851,0.8571428571428571,0.42857142857142816,0.4285714285714288,1.2857142857142856,1.2857142857142856,0.857142857142857,0.4285714285714286,0.4285714285714286,0.4285714285714286,0.0,0.857142857142857,0.0,1.7142857142857137,1.2857142857142851,0.4285714285714285,0.4285714285714286,0.8571428571428571,0.4285714285714285,0.8571428571428568,0.42857142857142816,0.8571428571428571,0.0
